# Automatically generated
# duptype id depth size device inode priority name
DUPTYPE_WITHIN_SAME_TREE -4475 4 8509 63 8709685 5 /openedx/staticfiles/studio/js/capa/src/formula_equation_preview.js
DUPTYPE_FIRST_OCCURRENCE 6713 4 8555 63 9095511 5 /openedx/staticfiles/common/js/components/views/tabbed_view.567f71ef4ab0.js
DUPTYPE_WITHIN_SAME_TREE -6713 5 8555 63 8709750 5 /openedx/staticfiles/studio/common/js/components/views/tabbed_view.js
DUPTYPE_WITHIN_SAME_TREE -6713 4 8555 63 9094047 5 /openedx/staticfiles/common/js/components/views/tabbed_view.js
DUPTYPE_WITHIN_SAME_TREE -6713 5 8555 63 8711709 5 /openedx/staticfiles/studio/common/js/components/views/tabbed_view.567f71ef4ab0.js
DUPTYPE_FIRST_OCCURRENCE 1867 2 8557 63 2290202 5 /openedx/staticfiles/images/programs/micromasters-program-details.566114f34326.svg
DUPTYPE_WITHIN_SAME_TREE -1867 2 8557 63 2289680 5 /openedx/staticfiles/images/programs/micromasters-program-details.svg
DUPTYPE_FIRST_OCCURRENCE 4753 3 8573 63 8718958 5 /openedx/staticfiles/js/i18n/sq/djangojs.f16ffdf6e324.js
DUPTYPE_WITHIN_SAME_TREE -4753 4 8573 63 8710200 5 /openedx/staticfiles/studio/js/i18n/sq/djangojs.js
DUPTYPE_WITHIN_SAME_TREE -4753 3 8573 63 8705932 5 /openedx/staticfiles/js/i18n/sq/djangojs.js
DUPTYPE_WITHIN_SAME_TREE -4753 4 8573 63 8711963 5 /openedx/staticfiles/studio/js/i18n/sq/djangojs.f16ffdf6e324.js
DUPTYPE_FIRST_OCCURRENCE 3967 3 8577 63 5421867 5 /openedx/staticfiles/common/js/utils/edx.utils.validate.68d747e73ae5.js
DUPTYPE_WITHIN_SAME_TREE -3967 4 8577 63 8711894 5 /openedx/staticfiles/studio/common/js/utils/edx.utils.validate.68d747e73ae5.js
DUPTYPE_WITHIN_SAME_TREE -3967 3 8577 63 5419024 5 /openedx/staticfiles/common/js/utils/edx.utils.validate.js
DUPTYPE_WITHIN_SAME_TREE -3967 4 8577 63 8709757 5 /openedx/staticfiles/studio/common/js/utils/edx.utils.validate.js
DUPTYPE_FIRST_OCCURRENCE 12325 6 8621 63 8715917 5 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/js/views/proctored_exam_attempt_view.efa270fde594.js
DUPTYPE_WITHIN_SAME_TREE -12325 6 8621 63 8706054 5 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/js/views/proctored_exam_attempt_view.js
DUPTYPE_FIRST_OCCURRENCE 4541 3 8631 63 8718894 5 /openedx/staticfiles/js/discussions_management/views/divided_discussions_inline.264b5c51dc0b.js
DUPTYPE_WITHIN_SAME_TREE -4541 3 8631 63 8705828 5 /openedx/staticfiles/js/discussions_management/views/divided_discussions_inline.js
DUPTYPE_FIRST_OCCURRENCE 14869 7 8640 63 9095216 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/Selector.a36ff7024db7.js
DUPTYPE_WITHIN_SAME_TREE -14869 7 8640 63 9093694 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/ui/Selector.js
DUPTYPE_WITHIN_SAME_TREE -14869 8 8640 63 8973886 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/Selector.a36ff7024db7.js
DUPTYPE_WITHIN_SAME_TREE -14869 8 8640 63 8973170 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/ui/Selector.js
DUPTYPE_FIRST_OCCURRENCE 16229 8 8667 63 8715794 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/ListBoxOption/index.jsx.91a3cc14c81a.html
DUPTYPE_WITHIN_SAME_TREE -16229 8 8667 63 8706492 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/coverage/lcov-report/src/ListBoxOption/index.jsx.html
DUPTYPE_FIRST_OCCURRENCE 15997 8 8667 63 9727830 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/ListBoxOption/index.jsx.1a1e6c235c2a.html
DUPTYPE_WITHIN_SAME_TREE -15997 8 8667 63 9727308 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/ListBoxOption/index.jsx.html
DUPTYPE_FIRST_OCCURRENCE 9963 5 8682 63 8718034 5 /openedx/staticfiles/js/bower/sinon/lib/sinon/match.231c48918154.js
DUPTYPE_WITHIN_SAME_TREE -9963 6 8682 63 6338252 5 /openedx/staticfiles/studio/js/bower/sinon/lib/sinon/match.js
DUPTYPE_WITHIN_SAME_TREE -9963 5 8682 63 8707603 5 /openedx/staticfiles/js/bower/sinon/lib/sinon/match.js
DUPTYPE_WITHIN_SAME_TREE -9963 10 8682 63 5558599 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/lib/sinon/match.js
DUPTYPE_WITHIN_SAME_TREE -9963 6 8682 63 6338374 5 /openedx/staticfiles/studio/js/bower/sinon/lib/sinon/match.231c48918154.js
DUPTYPE_WITHIN_SAME_TREE -9963 9 8682 63 5421752 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/lib/sinon/match.231c48918154.js
DUPTYPE_WITHIN_SAME_TREE -9963 10 8682 63 5558720 5 /openedx/staticfiles/studio/xblock/resources/edx_sga/static/js/bower/sinon/lib/sinon/match.231c48918154.js
DUPTYPE_WITHIN_SAME_TREE -9963 9 8682 63 5420240 5 /openedx/staticfiles/xblock/resources/edx_sga/static/js/bower/sinon/lib/sinon/match.js
DUPTYPE_FIRST_OCCURRENCE 10167 5 8683 63 9095376 5 /openedx/staticfiles/js/vendor/pdfjs/locale/pa-IN/viewer.20235abb9bed.properties
DUPTYPE_WITHIN_SAME_TREE -10167 6 8683 63 1758676 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/pa-IN/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10167 6 8683 63 1760103 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/pa-IN/viewer.20235abb9bed.properties
DUPTYPE_WITHIN_SAME_TREE -10167 5 8683 63 9091969 5 /openedx/staticfiles/js/vendor/pdfjs/locale/pa-IN/viewer.properties
DUPTYPE_FIRST_OCCURRENCE 9511 5 8687 63 8717762 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/js/dist/tab.01cc1fdcd3b5.js
DUPTYPE_WITHIN_SAME_TREE -9511 5 8687 63 8707085 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/js/dist/tab.js
DUPTYPE_FIRST_OCCURRENCE 4950 3 8705 63 9093767 5 /openedx/staticfiles/js/vendor/CodeMirror/codemirror.css
DUPTYPE_WITHIN_SAME_TREE -4950 3 8705 63 9095520 5 /openedx/staticfiles/js/vendor/CodeMirror/codemirror.fc217d502b05.css
DUPTYPE_WITHIN_SAME_TREE -4950 4 8705 63 6603319 5 /openedx/staticfiles/studio/js/vendor/CodeMirror/codemirror.css
DUPTYPE_WITHIN_SAME_TREE -4950 4 8705 63 6604179 5 /openedx/staticfiles/studio/js/vendor/CodeMirror/codemirror.fc217d502b05.css
DUPTYPE_FIRST_OCCURRENCE 12737 6 8713 63 9095308 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/UndoManager.efcb2eda8ffb.js
DUPTYPE_WITHIN_SAME_TREE -12737 6 8713 63 9093654 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/UndoManager.js
DUPTYPE_WITHIN_SAME_TREE -12737 7 8713 63 8971597 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/UndoManager.js
DUPTYPE_WITHIN_SAME_TREE -12737 7 8713 63 8973952 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/UndoManager.efcb2eda8ffb.js
DUPTYPE_FIRST_OCCURRENCE 1391 1 8715 63 5422179 5 /openedx/staticfiles/xmodule/webpack.xmodule.config.44c151837f57.js
DUPTYPE_WITHIN_SAME_TREE -1391 1 8715 63 5419208 5 /openedx/staticfiles/xmodule/webpack.xmodule.config.js
DUPTYPE_WITHIN_SAME_TREE -1391 2 8715 63 3994966 5 /openedx/staticfiles/studio/xmodule/webpack.xmodule.config.44c151837f57.js
DUPTYPE_WITHIN_SAME_TREE -1391 2 8715 63 3992371 5 /openedx/staticfiles/studio/xmodule/webpack.xmodule.config.js
DUPTYPE_FIRST_OCCURRENCE 1991 2 8725 63 9727907 5 /openedx/staticfiles/js/dashboard/donation.6569a5c8b3ab.js
DUPTYPE_WITHIN_SAME_TREE -1991 2 8725 63 9727298 5 /openedx/staticfiles/js/dashboard/donation.js
DUPTYPE_FIRST_OCCURRENCE 15983 8 8738 63 8715769 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/InputSelect/index.jsx.98781235c451.html
DUPTYPE_WITHIN_SAME_TREE -15983 8 8738 63 8706268 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/coverage/lcov-report/src/InputSelect/index.jsx.html
DUPTYPE_FIRST_OCCURRENCE 14909 7 8744 63 9095192 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/util/URI.2724b4d246a9.js
DUPTYPE_WITHIN_SAME_TREE -14909 8 8744 63 8973146 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/util/URI.js
DUPTYPE_WITHIN_SAME_TREE -14909 8 8744 63 8973862 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/classes/util/URI.2724b4d246a9.js
DUPTYPE_WITHIN_SAME_TREE -14909 7 8744 63 9093669 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/classes/util/URI.js
DUPTYPE_FIRST_OCCURRENCE 14631 6 8772 63 8716182 5 /openedx/staticfiles/xblock/resources/recommender/static/js/src/cats.65861af89b14.js
DUPTYPE_WITHIN_SAME_TREE -14631 7 8772 63 8710741 5 /openedx/staticfiles/studio/xblock/resources/recommender/static/js/src/cats.js
DUPTYPE_WITHIN_SAME_TREE -14631 6 8772 63 8707786 5 /openedx/staticfiles/xblock/resources/recommender/static/js/src/cats.js
DUPTYPE_WITHIN_SAME_TREE -14631 7 8772 63 8711150 5 /openedx/staticfiles/studio/xblock/resources/recommender/static/js/src/cats.65861af89b14.js
DUPTYPE_FIRST_OCCURRENCE 8571 4 8772 63 8711913 5 /openedx/staticfiles/studio/js/certificates/views/signatory_editor.0afddbee0a8e.js
DUPTYPE_WITHIN_SAME_TREE -8571 4 8772 63 8710020 5 /openedx/staticfiles/studio/js/certificates/views/signatory_editor.js
DUPTYPE_FIRST_OCCURRENCE 2413 2 8777 63 8719605 5 /openedx/staticfiles/rest_framework/img/glyphicons-halflings-white.9bbc6e960299.png
DUPTYPE_WITHIN_SAME_TREE -2413 3 8777 63 8707137 5 /openedx/staticfiles/wiki/bootstrap/img/glyphicons-halflings-white.png
DUPTYPE_WITHIN_SAME_TREE -2413 4 8777 63 8712019 5 /openedx/staticfiles/studio/wiki/bootstrap/img/glyphicons-halflings-white.9bbc6e960299.png
DUPTYPE_WITHIN_SAME_TREE -2413 4 8777 63 8710462 5 /openedx/staticfiles/studio/wiki/bootstrap/img/glyphicons-halflings-white.png
DUPTYPE_WITHIN_SAME_TREE -2413 3 8777 63 8719158 5 /openedx/staticfiles/wiki/bootstrap/img/glyphicons-halflings-white.9bbc6e960299.png
DUPTYPE_WITHIN_SAME_TREE -2413 2 8777 63 8707241 5 /openedx/staticfiles/rest_framework/img/glyphicons-halflings-white.png
DUPTYPE_FIRST_OCCURRENCE 12577 6 8803 63 8716003 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/asInput/index.0cb339adb42f.jsx
DUPTYPE_WITHIN_SAME_TREE -12577 6 8803 63 8706447 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/asInput/index.jsx
DUPTYPE_WITHIN_SAME_TREE -12577 6 8803 63 8716114 5 /openedx/staticfiles/studio-frontend/node_modules/@edx/paragon/src/asInput/index.0cb339adb42f.jsx
DUPTYPE_WITHIN_SAME_TREE -12577 6 8803 63 8706174 5 /openedx/staticfiles/frontend-component-cookie-policy-banner/node_modules/@edx/paragon/src/asInput/index.jsx
DUPTYPE_FIRST_OCCURRENCE 2171 2 8803 63 8719394 5 /openedx/staticfiles/js/vendor/annotator.store.4d7d66cbbcb7.js
DUPTYPE_WITHIN_SAME_TREE -2171 3 8803 63 8970795 5 /openedx/staticfiles/studio/js/vendor/annotator.store.js
DUPTYPE_WITHIN_SAME_TREE -2171 2 8803 63 8705535 5 /openedx/staticfiles/js/vendor/annotator.store.js
DUPTYPE_WITHIN_SAME_TREE -2171 3 8803 63 8974012 5 /openedx/staticfiles/studio/js/vendor/annotator.store.4d7d66cbbcb7.js
DUPTYPE_FIRST_OCCURRENCE 1404 2 8804 63 4784461 5 /openedx/staticfiles/admin/css/forms.css
DUPTYPE_WITHIN_SAME_TREE -1404 3 8804 63 8710321 5 /openedx/staticfiles/studio/admin/css/forms.css
DUPTYPE_FIRST_OCCURRENCE 14963 7 8812 63 9095148 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/media/plugin.min.2c051b303595.js
DUPTYPE_WITHIN_SAME_TREE -14963 8 8812 63 8970843 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/media/plugin.min.js
DUPTYPE_WITHIN_SAME_TREE -14963 7 8812 63 9092404 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/media/plugin.min.js
DUPTYPE_WITHIN_SAME_TREE -14963 8 8812 63 8973818 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/media/plugin.min.2c051b303595.js
DUPTYPE_FIRST_OCCURRENCE 10041 5 8816 63 9095416 5 /openedx/staticfiles/js/vendor/pdfjs/locale/bg/viewer.175659b6f39d.properties
DUPTYPE_WITHIN_SAME_TREE -10041 6 8816 63 2549208 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/bg/viewer.175659b6f39d.properties
DUPTYPE_WITHIN_SAME_TREE -10041 6 8816 63 2545853 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/bg/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10041 5 8816 63 9092357 5 /openedx/staticfiles/js/vendor/pdfjs/locale/bg/viewer.properties
DUPTYPE_FIRST_OCCURRENCE 14621 6 8837 63 8716246 5 /openedx/staticfiles/xblock/resources/poll/translations/zh_CN/LC_MESSAGES/text.2d245663e878.mo
DUPTYPE_WITHIN_SAME_TREE -14621 7 8837 63 8711129 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/zh_CN/LC_MESSAGES/text.2d245663e878.mo
DUPTYPE_WITHIN_SAME_TREE -14621 7 8837 63 8710693 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/zh_CN/LC_MESSAGES/text.mo
DUPTYPE_WITHIN_SAME_TREE -14621 6 8837 63 8707968 5 /openedx/staticfiles/xblock/resources/poll/translations/zh_CN/LC_MESSAGES/text.mo
DUPTYPE_FIRST_OCCURRENCE 4999 3 8855 63 8718879 5 /openedx/staticfiles/js/vendor/flot/jquery.flot.pie.min.a32e4f158202.js
DUPTYPE_WITHIN_SAME_TREE -4999 4 8855 63 9094360 5 /openedx/staticfiles/studio/js/vendor/flot/jquery.flot.pie.min.a32e4f158202.js
DUPTYPE_WITHIN_SAME_TREE -4999 3 8855 63 8705687 5 /openedx/staticfiles/js/vendor/flot/jquery.flot.pie.min.js
DUPTYPE_WITHIN_SAME_TREE -4999 4 8855 63 9094126 5 /openedx/staticfiles/studio/js/vendor/flot/jquery.flot.pie.min.js
DUPTYPE_FIRST_OCCURRENCE 4845 3 8877 63 8719241 5 /openedx/staticfiles/js/src/lms/oa_grade.1a937fdf2e20.js
DUPTYPE_WITHIN_SAME_TREE -4845 7 8877 63 8707866 5 /openedx/staticfiles/xblock/resources/openassessment.xblock/static/js/src/lms/oa_grade.js
DUPTYPE_WITHIN_SAME_TREE -4845 7 8877 63 8715860 5 /openedx/staticfiles/xblock/resources/openassessment.xblock/static/js/src/lms/oa_grade.1a937fdf2e20.js
DUPTYPE_WITHIN_SAME_TREE -4845 8 8877 63 8710929 5 /openedx/staticfiles/studio/xblock/resources/openassessment.xblock/static/js/src/lms/oa_grade.js
DUPTYPE_WITHIN_SAME_TREE -4845 8 8877 63 8711052 5 /openedx/staticfiles/studio/xblock/resources/openassessment.xblock/static/js/src/lms/oa_grade.1a937fdf2e20.js
DUPTYPE_WITHIN_SAME_TREE -4845 4 8877 63 2290440 5 /openedx/staticfiles/studio/js/src/lms/oa_grade.1a937fdf2e20.js
DUPTYPE_WITHIN_SAME_TREE -4845 3 8877 63 8707538 5 /openedx/staticfiles/js/src/lms/oa_grade.js
DUPTYPE_WITHIN_SAME_TREE -4845 4 8877 63 2290089 5 /openedx/staticfiles/studio/js/src/lms/oa_grade.js
DUPTYPE_FIRST_OCCURRENCE 4117 3 8883 63 8719137 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/package.513bffa8926c.json
DUPTYPE_WITHIN_SAME_TREE -4117 3 8883 63 8706959 5 /openedx/staticfiles/edx-bootstrap/node_modules/bootstrap/package.json
DUPTYPE_FIRST_OCCURRENCE 10101 5 8884 63 9095405 5 /openedx/staticfiles/js/vendor/pdfjs/locale/gu-IN/viewer.bd987b35fb90.properties
DUPTYPE_WITHIN_SAME_TREE -10101 5 8884 63 9092335 5 /openedx/staticfiles/js/vendor/pdfjs/locale/gu-IN/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10101 6 8884 63 1758805 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/gu-IN/viewer.properties
DUPTYPE_WITHIN_SAME_TREE -10101 6 8884 63 1760132 5 /openedx/staticfiles/studio/js/vendor/pdfjs/locale/gu-IN/viewer.bd987b35fb90.properties
DUPTYPE_FIRST_OCCURRENCE 15871 7 8887 63 8715872 5 /openedx/staticfiles/xblock/resources/poll/public/js/translations/eo/textjs.af2b531d2592.js
DUPTYPE_WITHIN_SAME_TREE -15871 7 8887 63 8707914 5 /openedx/staticfiles/xblock/resources/poll/public/js/translations/eo/textjs.js
DUPTYPE_WITHIN_SAME_TREE -15871 8 8887 63 3992379 5 /openedx/staticfiles/studio/xblock/resources/poll/public/js/translations/eo/textjs.js
DUPTYPE_WITHIN_SAME_TREE -15871 8 8887 63 3994955 5 /openedx/staticfiles/studio/xblock/resources/poll/public/js/translations/eo/textjs.af2b531d2592.js
DUPTYPE_FIRST_OCCURRENCE 4479 3 8898 63 9095591 5 /openedx/staticfiles/js/capa/src/jsinput.3788a16db272.js
DUPTYPE_WITHIN_SAME_TREE -4479 4 8898 63 8709684 5 /openedx/staticfiles/studio/js/capa/src/jsinput.js
DUPTYPE_WITHIN_SAME_TREE -4479 4 8898 63 8711867 5 /openedx/staticfiles/studio/js/capa/src/jsinput.3788a16db272.js
DUPTYPE_WITHIN_SAME_TREE -4479 3 8898 63 9094000 5 /openedx/staticfiles/js/capa/src/jsinput.js
DUPTYPE_FIRST_OCCURRENCE 12047 5 8911 63 8718162 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/public/css/drag_and_drop_edit.25b59d2f4651.css
DUPTYPE_WITHIN_SAME_TREE -12047 6 8911 63 3855234 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/public/css/drag_and_drop_edit.css
DUPTYPE_WITHIN_SAME_TREE -12047 6 8911 63 3855396 5 /openedx/staticfiles/studio/xblock/resources/drag_and_drop_v2/public/css/drag_and_drop_edit.25b59d2f4651.css
DUPTYPE_WITHIN_SAME_TREE -12047 5 8911 63 8708051 5 /openedx/staticfiles/xblock/resources/drag_and_drop_v2/public/css/drag_and_drop_edit.css
DUPTYPE_FIRST_OCCURRENCE 12321 6 8918 63 8715918 5 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/js/views/proctored_exam_add_allowance_view.616d9d5b7316.js
DUPTYPE_WITHIN_SAME_TREE -12321 6 8918 63 8706055 5 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/js/views/proctored_exam_add_allowance_view.js
DUPTYPE_FIRST_OCCURRENCE 5313 3 8929 63 8719282 5 /openedx/staticfiles/proctoring/js/views/proctored_exam_allowance_view.294c31a2c6ab.js
DUPTYPE_WITHIN_SAME_TREE -5313 4 8929 63 9727920 5 /openedx/staticfiles/studio/proctoring/js/views/proctored_exam_allowance_view.294c31a2c6ab.js
DUPTYPE_WITHIN_SAME_TREE -5313 3 8929 63 8707761 5 /openedx/staticfiles/proctoring/js/views/proctored_exam_allowance_view.js
DUPTYPE_WITHIN_SAME_TREE -5313 4 8929 63 9727517 5 /openedx/staticfiles/studio/proctoring/js/views/proctored_exam_allowance_view.js
DUPTYPE_FIRST_OCCURRENCE 9791 5 8937 63 8717543 5 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/js/exam_action_handler.666292ff8ae4.js
DUPTYPE_WITHIN_SAME_TREE -9791 5 8937 63 8706043 5 /openedx/staticfiles/edx-proctoring/edx_proctoring/static/proctoring/js/exam_action_handler.js
DUPTYPE_FIRST_OCCURRENCE 4839 3 8969 63 8719236 5 /openedx/staticfiles/js/src/lms/oa_course_items_listing.12f07ed3376e.js
DUPTYPE_WITHIN_SAME_TREE -4839 4 8969 63 2290435 5 /openedx/staticfiles/studio/js/src/lms/oa_course_items_listing.12f07ed3376e.js
DUPTYPE_WITHIN_SAME_TREE -4839 4 8969 63 2290084 5 /openedx/staticfiles/studio/js/src/lms/oa_course_items_listing.js
DUPTYPE_WITHIN_SAME_TREE -4839 7 8969 63 8715855 5 /openedx/staticfiles/xblock/resources/openassessment.xblock/static/js/src/lms/oa_course_items_listing.12f07ed3376e.js
DUPTYPE_WITHIN_SAME_TREE -4839 8 8969 63 8711047 5 /openedx/staticfiles/studio/xblock/resources/openassessment.xblock/static/js/src/lms/oa_course_items_listing.12f07ed3376e.js
DUPTYPE_WITHIN_SAME_TREE -4839 8 8969 63 8710924 5 /openedx/staticfiles/studio/xblock/resources/openassessment.xblock/static/js/src/lms/oa_course_items_listing.js
DUPTYPE_WITHIN_SAME_TREE -4839 7 8969 63 8707861 5 /openedx/staticfiles/xblock/resources/openassessment.xblock/static/js/src/lms/oa_course_items_listing.js
DUPTYPE_WITHIN_SAME_TREE -4839 3 8969 63 8707533 5 /openedx/staticfiles/js/src/lms/oa_course_items_listing.js
DUPTYPE_FIRST_OCCURRENCE 4641 3 8984 63 8718995 5 /openedx/staticfiles/js/i18n/cs/djangojs.6477482bc017.js
DUPTYPE_WITHIN_SAME_TREE -4641 4 8984 63 8711992 5 /openedx/staticfiles/studio/js/i18n/cs/djangojs.6477482bc017.js
DUPTYPE_WITHIN_SAME_TREE -4641 3 8984 63 8705969 5 /openedx/staticfiles/js/i18n/cs/djangojs.js
DUPTYPE_WITHIN_SAME_TREE -4641 4 8984 63 8710258 5 /openedx/staticfiles/studio/js/i18n/cs/djangojs.js
DUPTYPE_FIRST_OCCURRENCE 219 1 9005 63 5422219 5 /openedx/staticfiles/bundles/SequenceBlockPreview.551462775cdd.js
DUPTYPE_WITHIN_SAME_TREE -219 2 9005 63 6340267 5 /openedx/staticfiles/studio/bundles/SequenceBlockPreview.551462775cdd.js
DUPTYPE_WITHIN_SAME_TREE -219 1 9005 63 5419299 5 /openedx/staticfiles/bundles/SequenceBlockPreview.js
DUPTYPE_WITHIN_SAME_TREE -219 2 9005 63 6340341 5 /openedx/staticfiles/studio/bundles/SequenceBlockPreview.7e81d54b0bcc91151ab2.551462775cdd.js
DUPTYPE_WITHIN_SAME_TREE -219 2 9005 63 6338154 5 /openedx/staticfiles/studio/bundles/SequenceBlockPreview.js
DUPTYPE_WITHIN_SAME_TREE -219 2 9005 63 6338228 5 /openedx/staticfiles/studio/bundles/SequenceBlockPreview.7e81d54b0bcc91151ab2.js
DUPTYPE_WITHIN_SAME_TREE -219 1 9005 63 5422293 5 /openedx/staticfiles/bundles/SequenceBlockPreview.7e81d54b0bcc91151ab2.551462775cdd.js
DUPTYPE_WITHIN_SAME_TREE -219 1 9005 63 5419373 5 /openedx/staticfiles/bundles/SequenceBlockPreview.7e81d54b0bcc91151ab2.js
DUPTYPE_FIRST_OCCURRENCE 2307 2 9017 63 6604040 5 /openedx/staticfiles/lms/js/require-config.38226099c6ad.js
DUPTYPE_WITHIN_SAME_TREE -2307 2 9017 63 6603158 5 /openedx/staticfiles/lms/js/require-config.js
DUPTYPE_FIRST_OCCURRENCE 4367 3 9021 63 9095579 5 /openedx/staticfiles/js/capa/drag_and_drop/targets.f77c6ce31ab0.js
DUPTYPE_WITHIN_SAME_TREE -4367 4 9021 63 8709655 5 /openedx/staticfiles/studio/js/capa/drag_and_drop/targets.js
DUPTYPE_WITHIN_SAME_TREE -4367 3 9021 63 9093971 5 /openedx/staticfiles/js/capa/drag_and_drop/targets.js
DUPTYPE_WITHIN_SAME_TREE -4367 4 9021 63 8711855 5 /openedx/staticfiles/studio/js/capa/drag_and_drop/targets.f77c6ce31ab0.js
DUPTYPE_FIRST_OCCURRENCE 14927 7 9065 63 9095154 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/charmap/plugin.0fa5d493729a.js
DUPTYPE_WITHIN_SAME_TREE -14927 8 9065 63 8973824 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/charmap/plugin.0fa5d493729a.js
DUPTYPE_WITHIN_SAME_TREE -14927 8 9065 63 8970849 5 /openedx/staticfiles/studio/js/vendor/tinymce/js/tinymce/plugins/charmap/plugin.js
DUPTYPE_WITHIN_SAME_TREE -14927 7 9065 63 9092413 5 /openedx/staticfiles/js/vendor/tinymce/js/tinymce/plugins/charmap/plugin.js
DUPTYPE_FIRST_OCCURRENCE 11329 5 9069 63 8711723 5 /openedx/staticfiles/studio/js/views/video/transcripts/editor.bcca0c00803c.js
DUPTYPE_WITHIN_SAME_TREE -11329 5 9069 63 8710144 5 /openedx/staticfiles/studio/js/views/video/transcripts/editor.js
DUPTYPE_FIRST_OCCURRENCE 2963 2 9089 63 8712557 5 /openedx/staticfiles/studio/js/index.7a784213e773.js
DUPTYPE_WITHIN_SAME_TREE -2963 2 9089 63 8709957 5 /openedx/staticfiles/studio/js/index.js
DUPTYPE_FIRST_OCCURRENCE 14555 6 9098 63 8716242 5 /openedx/staticfiles/xblock/resources/poll/translations/en/LC_MESSAGES/text.6a4d3f4a9a58.po
DUPTYPE_WITHIN_SAME_TREE -14555 6 9098 63 8707964 5 /openedx/staticfiles/xblock/resources/poll/translations/en/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14555 7 9098 63 8710685 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/en/LC_MESSAGES/text.po
DUPTYPE_WITHIN_SAME_TREE -14555 7 9098 63 8711125 5 /openedx/staticfiles/studio/xblock/resources/poll/translations/en/LC_MESSAGES/text.6a4d3f4a9a58.po
DUPTYPE_FIRST_OCCURRENCE 1005 1 9107 63 8719692 5 /openedx/staticfiles/images/placeholder-faculty.4640df65662e.png
